id,year,department,department_name,agency,agency_name,prexc_fpap_id,item_description,operunit,operating_unit,region_id,fund_code,fund_subcategory,expense_code,expense_class,sub_object_code,expense_object,amount_in_thousands,amount_php,prexc_level,sorder,operating_division_id,operating_division,sector
128525,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010204001,Clothing/Uniform Allowance - Civilian,2034.0,2034000.0,,,,,Basic Education (DepEd)
128529,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010299012,Productivity Enhancement Incentive - Civilian ,1695.0,1695000.0,,,,,Basic Education (DepEd)
128528,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010215001,Cash Gift - Civilian ,1695.0,1695000.0,,,,,Basic Education (DepEd)
128532,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010303001,PhilHealth - Civilian,1246.0,1246000.0,,,,,Basic Education (DepEd)
128535,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020101000,Traveling Expenses - Local,718.0,718000.0,,,,,Basic Education (DepEd)
128546,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021304002,School Buildings,630.0,630000.0,,,,,Basic Education (DepEd)
128531,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010302001,Pag-IBIG - Civilian,407.0,407000.0,,,,,Basic Education (DepEd)
128533,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010304001,ECIP - Civilian,407.0,407000.0,,,,,Basic Education (DepEd)
128540,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020399000,Other Supplies and Materials Expenses,363.0,363000.0,,,,,Basic Education (DepEd)
128534,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010499010,Lump-sum for Step Increments - Length of Service,228.0,228000.0,,,,,Basic Education (DepEd)
128538,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020308000,"Medical, Dental and Laboratory Supplies Expenses",207.0,207000.0,,,,,Basic Education (DepEd)
128526,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010210001,Honoraria - Civilian,161.0,161000.0,,,,,Basic Education (DepEd)
128536,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020201002,Training Expenses,141.0,141000.0,,,,,Basic Education (DepEd)
128539,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020309000,"Fuel, Oil and Lubricants Expenses",101.0,101000.0,,,,,Basic Education (DepEd)
128543,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020502001,Mobile,74.0,74000.0,,,,,Basic Education (DepEd)
128544,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020502002,Landline,58.0,58000.0,,,,,Basic Education (DepEd)
128545,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020503000,Internet Subscription Expenses,54.0,54000.0,,,,,Basic Education (DepEd)
128541,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020401000,Water Expenses,41.0,41000.0,,,,,Basic Education (DepEd)
128548,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5029903000,Representation Expenses,34.0,34000.0,,,,,Basic Education (DepEd)
128549,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5029904000,Transportation and Delivery Expenses,28.0,28000.0,,,,,Basic Education (DepEd)
128547,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904176,Trece Martirez City National High School,04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021502000,Fidelity Bond Premiums,8.0,8000.0,,,,,Basic Education (DepEd)
128568,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020301002,Office Supplies Expenses,401.0,401000.0,,,,,Basic Education (DepEd)
128569,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020399000,Other Supplies and Materials Expenses,164.0,164000.0,,,,,Basic Education (DepEd)
128570,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020401000,Water Expenses,99.0,99000.0,,,,,Basic Education (DepEd)
128567,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020201002,Training Expenses,55.0,55000.0,,,,,Basic Education (DepEd)
128571,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020503000,Internet Subscription Expenses,47.0,47000.0,,,,,Basic Education (DepEd)
128572,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021305002,Office Equipment,25.0,25000.0,,,,,Basic Education (DepEd)
128573,2020,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904178,Trece Martirez City National High School (Cochu Annex),04,101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021502000,Fidelity Bond Premiums,2.0,2000.0,,,,,Basic Education (DepEd)
522390,2020,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,320101104811000,"Construction of Revetment along Cañas River, Phase II, Brgy. Luciano, Trece Martires City, Cavite",1800061,Cavite District Engineering Office,04,101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403002,Flood Control Systems,50000.0,50000000.0,,,,,Flood Control & River Mitigation (DPWH)
522391,2020,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,320101104812000,"Construction of Revetment along Cañas River, Phase III, Brgy. De Ocampo, Trece Martires City, Cavite",1800061,Cavite District Engineering Office,04,101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060403002,Flood Control Systems,50000.0,50000000.0,,,,,Flood Control & River Mitigation (DPWH)
482462,2020,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300104215200000,"Construction/Completion/Rehabilitation of DPWH Building Phase 2, Trece Martires City, Cavite",1800061,Cavite District Engineering Office,04,101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060404001,Buildings,50000.0,50000000.0,,,,,Community & Public Buildings (DPWH)
482518,2020,18,Department of Public Works and Highways (DPWH),001,Office of the Secretary,300104215256000,"Rehabilitation of Multi-Purpose Building, Governor's Drive, Brgy. San Agustin, Trece Martires City, Cavite",1800061,Cavite District Engineering Office,04,101101,Specific Budgets of National Government Agencies,6,Capital Outlays,5060404001,Buildings,10000.0,10000000.0,,,,,Community & Public Buildings (DPWH)
